starID,SOURCE_ID,clean_sdssdr13_oid,original_ext_source_id,angular_distance,number_of_neighbours,number_of_mates,xm_flag,objid,skyversion,run,rerun,camcol,field,obj,mode,nchild,type,clean,probpsf,insidemask,flags,rowc,rowcerr,colc,colcerr,rowv,rowverr,colv,colverr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcerr_u,rowcerr_g,rowcerr_r,rowcerr_i,rowcerr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcerr_u,colcerr_g,colcerr_r,colcerr_i,colcerr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyivar_u,skyivar_g,skyivar_r,skyivar_i,skyivar_z,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagerr_u,psfmagerr_g,psfmagerr_r,psfmagerr_i,psfmagerr_z,fibermag_u,fibermag_g,fibermag_r,fibermag_i,fibermag_z,fibermagerr_u,fibermagerr_g,fibermagerr_r,fibermagerr_i,fibermagerr_z,fiber2mag_u,fiber2mag_g,fiber2mag_r,fiber2mag_i,fiber2mag_z,fiber2magerr_u,fiber2magerr_g,fiber2magerr_r,fiber2magerr_i,fiber2magerr_z,petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,petromagerr_u,petromagerr_g,petromagerr_r,petromagerr_i,petromagerr_z,psfflux_u,psfflux_g,psfflux_r,psfflux_i,psfflux_z,psffluxivar_u,psffluxivar_g,psffluxivar_r,psffluxivar_i,psffluxivar_z,fiberflux_u,fiberflux_g,fiberflux_r,fiberflux_i,fiberflux_z,fiberfluxivar_u,fiberfluxivar_g,fiberfluxivar_r,fiberfluxivar_i,fiberfluxivar_z,fiber2flux_u,fiber2flux_g,fiber2flux_r,fiber2flux_i,fiber2flux_z,fiber2fluxivar_u,fiber2fluxivar_g,fiber2fluxivar_r,fiber2fluxivar_i,fiber2fluxivar_z,petroflux_u,petroflux_g,petroflux_r,petroflux_i,petroflux_z,petrofluxivar_u,petrofluxivar_g,petrofluxivar_r,petrofluxivar_i,petrofluxivar_z,petrorad_u,petrorad_g,petrorad_r,petrorad_i,petrorad_z,petroraderr_u,petroraderr_g,petroraderr_r,petroraderr_i,petroraderr_z,petror50_u,petror50_g,petror50_r,petror50_i,petror50_z,petror50err_u,petror50err_g,petror50err_r,petror50err_i,petror50err_z,petror90_u,petror90_g,petror90_r,petror90_i,petror90_z,petror90err_u,petror90err_g,petror90err_r,petror90err_i,petror90err_z,q_u,q_g,q_r,q_i,q_z,qerr_u,qerr_g,qerr_r,qerr_i,qerr_z,u_u,u_g,u_r,u_i,u_z,uerr_u,uerr_g,uerr_r,uerr_i,uerr_z,me1_u,me1_g,me1_r,me1_i,me1_z,me2_u,me2_g,me2_r,me2_i,me2_z,me1e1err_u,me1e1err_g,me1e1err_r,me1e1err_i,me1e1err_z,me1e2err_u,me1e2err_g,me1e2err_r,me1e2err_i,me1e2err_z,me2e2err_u,me2e2err_g,me2e2err_r,me2e2err_i,me2e2err_z,mrrcc_u,mrrcc_g,mrrcc_r,mrrcc_i,mrrcc_z,mrrccerr_u,mrrccerr_g,mrrccerr_r,mrrccerr_i,mrrccerr_z,mcr4_u,mcr4_g,mcr4_r,mcr4_i,mcr4_z,me1psf_u,me1psf_g,me1psf_r,me1psf_i,me1psf_z,me2psf_u,me2psf_g,me2psf_r,me2psf_i,me2psf_z,mrrccpsf_u,mrrccpsf_g,mrrccpsf_r,mrrccpsf_i,mrrccpsf_z,mcr4psf_u,mcr4psf_g,mcr4psf_r,mcr4psf_i,mcr4psf_z,devrad_u,devrad_g,devrad_r,devrad_i,devrad_z,devraderr_u,devraderr_g,devraderr_r,devraderr_i,devraderr_z,devab_u,devab_g,devab_r,devab_i,devab_z,devaberr_u,devaberr_g,devaberr_r,devaberr_i,devaberr_z,devphi_u,devphi_g,devphi_r,devphi_i,devphi_z,devmag_u,devmag_g,devmag_r,devmag_i,devmag_z,devmagerr_u,devmagerr_g,devmagerr_r,devmagerr_i,devmagerr_z,devflux_u,devflux_g,devflux_r,devflux_i,devflux_z,devfluxivar_u,devfluxivar_g,devfluxivar_r,devfluxivar_i,devfluxivar_z,exprad_u,exprad_g,exprad_r,exprad_i,exprad_z,expraderr_u,expraderr_g,expraderr_r,expraderr_i,expraderr_z,expab_u,expab_g,expab_r,expab_i,expab_z,expaberr_u,expaberr_g,expaberr_r,expaberr_i,expaberr_z,expphi_u,expphi_g,expphi_r,expphi_i,expphi_z,expmag_u,expmag_g,expmag_r,expmag_i,expmag_z,expmagerr_u,expmagerr_g,expmagerr_r,expmagerr_i,expmagerr_z,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,modelmagerr_u,modelmagerr_g,modelmagerr_r,modelmagerr_i,modelmagerr_z,cmodelmag_u,cmodelmag_g,cmodelmag_r,cmodelmag_i,cmodelmag_z,cmodelmagerr_u,cmodelmagerr_g,cmodelmagerr_r,cmodelmagerr_i,cmodelmagerr_z,expflux_u,expflux_g,expflux_r,expflux_i,expflux_z,expfluxivar_u,expfluxivar_g,expfluxivar_r,expfluxivar_i,expfluxivar_z,modelflux_u,modelflux_g,modelflux_r,modelflux_i,modelflux_z,modelfluxivar_u,modelfluxivar_g,modelfluxivar_r,modelfluxivar_i,modelfluxivar_z,cmodelflux_u,cmodelflux_g,cmodelflux_r,cmodelflux_i,cmodelflux_z,cmodelfluxivar_u,cmodelfluxivar_g,cmodelfluxivar_r,cmodelfluxivar_i,cmodelfluxivar_z,aperflux7_u,aperflux7_g,aperflux7_r,aperflux7_i,aperflux7_z,aperflux7ivar_u,aperflux7ivar_g,aperflux7ivar_r,aperflux7ivar_i,aperflux7ivar_z,lnlstar_u,lnlstar_g,lnlstar_r,lnlstar_i,lnlstar_z,lnlexp_u,lnlexp_g,lnlexp_r,lnlexp_i,lnlexp_z,lnldev_u,lnldev_g,lnldev_r,lnldev_i,lnldev_z,fracdev_u,fracdev_g,fracdev_r,fracdev_i,fracdev_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probpsf_u,probpsf_g,probpsf_r,probpsf_i,probpsf_z,ra,dec,cx,cy,cz,raerr,decerr,b,l,offsetra_u,offsetra_g,offsetra_r,offsetra_i,offsetra_z,offsetdec_u,offsetdec_g,offsetdec_r,offsetdec_i,offsetdec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nprof_u,nprof_g,nprof_r,nprof_i,nprof_z,loadversion,htmid,fieldid,parentid,specobjid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudcam_u,cloudcam_g,cloudcam_r,cloudcam_i,cloudcam_z,resolvestatus,thingid,balkanid,nobserve,ndetect,nedge,score,calibstatus_u,calibstatus_g,calibstatus_r,calibstatus_i,calibstatus_z,nmgypercount_u,nmgypercount_g,nmgypercount_r,nmgypercount_i,nmgypercount_z,tai_u,tai_g,tai_r,tai_i,tai_z
307981178401165184,307981178401165184,294170192,1237680076077858925,0.057196498,1,0,8,1237680076077858925,2,8056,301,6,51,109,1,0,6,0,1.0,0,483856285569040,1234.067,0.1900198,1515.512,0.1716325,0.0,-9999.0,0.0,-9999.0,1240.738,1245.539,1232.886,1235.334,1240.976,0.002581078,1.0,1.0,1.0,1.0,1518.333,1515.808,1514.97,1516.57,1516.841,0.002448457,1.0,1.0,1.0,1.0,1.05516,1.409781,4.01755,8.100592,22.39516,143.7984,3.916617,0.7522266,0.2325269,0.1854512,13.59609,12.07843,11.56629,11.36216,11.33086,0.01568425,0.00034472,0.0003629063,0.0004807838,0.0007339202,13.91786,15.8043,15.27237,15.19907,13.16363,0.001773889,0.01532892,1.085736,0.008312302,0.003170482,14.39886,16.60736,16.14539,16.06125,13.8245,0.002212199,193743.4,1.085736,204980.5,0.008208199,13.59462,12.07916,11.56715,11.36324,11.33246,0.00165558,0.0003321836,0.0004008727,0.0005351673,0.0007784489,3643.893,14744.47,23631.21,28519.14,29353.26,0.0003609026,0.04563073,0.01602831,0.006270122,0.002540026,2709.297,476.7397,778.1294,832.4749,5426.846,0.05103666,0.02207308,1.651568e-06,0.02461862,0.003982016,1739.623,227.5387,348.2111,376.2709,2952.566,0.07959571,6.065742e-16,8.247356e-06,1.981627e-16,0.002007029,3648.816,14734.51,23612.32,28490.64,29309.94,0.03230309,0.04920635,0.01315704,0.005070665,0.002264428,1.321036,3.383264,3.374864,3.504039,2.248046,0.01730436,0.06047271,0.09365074,0.1071767,0.0685535,0.6840244,1.810028,1.897398,1.911405,1.221306,0.0008301566,0.003674048,0.003624216,0.005342011,0.001731865,1.610196,3.760824,3.672701,3.986554,2.79761,0.009076945,0.03769067,0.03890186,0.05531424,0.02322999,-0.01833476,0.100703,0.01598741,0.07759786,-0.1138956,0.001011411,0.0009239406,0.0009623313,0.001524976,0.0007679224,-0.105597,-0.009680899,-0.04818378,-0.01035209,0.02007598,0.001022284,0.0009147967,0.0009643165,0.001516038,0.000758456,-0.0495391,0.1278571,0.07757534,0.09849064,-0.3035956,-0.2372012,0.003694055,-0.07801419,-0.03576417,0.03546427,0.0001214148,-1000.0,-1000.0,-1000.0,0.0002721362,-1.317765e-05,-1000.0,-1000.0,-1000.0,2.963654e-05,0.0001180947,-1000.0,-1000.0,-1000.0,0.0002854374,3.489869,17.74742,16.69159,18.49042,12.49691,0.0004378113,-1000.0,-1000.0,-1000.0,0.003917697,2.104261,0.5990815,0.664785,0.6041178,1.912061,-0.05836923,-0.276377,-0.2019198,-0.3199615,-0.4211339,-0.2354675,-0.1074134,-0.2938161,-0.2325661,0.009046133,3.465343,2.85788,3.375381,3.268371,3.128278,2.089389,2.098028,1.980002,1.994649,2.01117,0.0455462,2.260928,2.285764,3.025605,0.9704786,0.04713994,0.04189802,0.04196374,0.07084171,0.01980434,0.2499892,0.771066,0.857581,0.8580228,0.9647292,0.8444304,0.02254022,0.02300591,0.02284878,0.02732582,140.237,125.2003,120.9725,125.0128,86.32759,13.59451,15.69119,15.04159,14.63015,12.956,0.003715735,0.01259956,0.01172307,0.01159149,0.01189841,3649.198,529.0834,962.4189,1405.848,6570.512,0.006411569,0.0265271,0.009260566,0.00443908,0.0001928734,0.04608712,2.000751,1.981251,2.079774,1.184621,0.0288935,0.02790526,0.02036197,0.03468271,0.01800133,0.6768624,0.9793777,0.9998852,0.9997596,0.8120013,0.2029609,0.01770555,0.02149112,0.02746366,0.02565899,140.3957,146.2398,69.45302,68.38506,96.36926,13.59438,14.96914,14.41064,14.18495,12.54503,0.003715709,0.01298178,0.01237135,0.01273796,0.0123757,15.10487,12.15214,11.64942,11.43017,11.61989,0.008978776,0.0004861738,0.0005154316,0.0005512795,0.002651181,13.59448,15.31247,14.78533,14.56076,12.80785,0.00371573,0.01357453,0.01264357,0.01204412,0.01234876,3649.614,1028.828,1720.847,2118.467,9593.723,0.006410197,0.006608367,0.002600938,0.001618844,8.362469e-05,907.9301,13776.69,21889.34,26787.55,22492.9,0.0177382,0.02627699,0.009260641,0.005405537,0.0003314966,3649.277,749.9135,1218.617,1498.636,7531.13,0.006411308,0.01137566,0.004965634,0.003618315,0.0001362956,3653.833,14744.47,23631.21,28519.14,29353.26,0.000965785,0.001355241,0.0001547812,0.0001895366,5.693608e-06,-428.7582,-1951.749,-2182.341,-2206.468,-1192.383,-428.1042,-774.6993,-965.6331,-1054.218,-560.4312,-428.6784,-566.8361,-542.0023,-327.9849,-262.8006,0.8097331,0.5581143,0.6621985,0.8697937,0.6822525,302022672,587886877408137232,592250839058780176,587886877408137232,578879678153396240,6,3,3,3,3,1.0,0.0,0.0,0.0,0.0,17.4252948563495,27.9505116383502,0.842814127740345,0.264530620017274,0.468708755150315,0.0751705817152191,0.0680343000966656,-34.746991463682,127.841240267496,0.004651292,-0.3822024,-0.5505336,-0.4472816,-0.1564496,-0.01593552,-0.4401807,-0.1672018,-0.1612336,0.06370015,0.2141902,0.1668956,0.1154576,0.08579735,0.06381747,1.227331,1.114714,1.211292,1.192072,1.166174,55100,1.214736,1.222187,1.207467,1.211078,1.218435,-5.705206,-5.705157,-5.705136,-5.705149,-5.705186,11,11,11,11,11,351,17231067187751,1237680076077858816,1237680076077858924,0,15.10487,12.15214,11.64942,11.43017,11.61989,0.008978776,0.0004861738,0.0005154316,0.0005512795,0.002651181,14.89068,11.98524,11.53396,11.34437,11.55607,0,0,0,0,0,257,352846791,7775676,1,1,0,0.8963755,16385,24577,24577,24577,24577,0.01562246,0.004060299,0.005416665,0.007103773,0.03512729,4760677876.85843,4760678020.28166,4760677733.35469,4760677805.06771,4760677948.51309
